target_name,kepid,tic_id,source_table,label,period,duration,depth,rp,rp_est,rstar,teff,logg,period_missing,duration_missing,depth_missing,rp_missing,rp_est_missing,rstar_missing,teff_missing,logg_missing,label_idx
,10735564.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6200810.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,3561464.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3561464.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5962509.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,3561464.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,6359802.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7121885.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5213404.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,4844470.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,6205566.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11551692.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9995771.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,7287391.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6756202.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10215869.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5456319.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,2307206.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7025540.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7620844.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6677267.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7732791.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5736801.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8177798.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10489521.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,12643582.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9328641.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9966219.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5991070.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5531953.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3757778.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11754430.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9995771.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11875511.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6231721.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9536108.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,8905246.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5213230.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3326377.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6233466.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5460434.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,11249624.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6426592.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8491745.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,3970117.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11147814.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10922659.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,8892720.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6021275.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,7869917.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11754430.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6032920.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8409295.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,7131760.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11922778.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9468382.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6145201.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5986209.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9226339.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6525209.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,2975770.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5534965.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5512513.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9965206.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,4247023.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,4848423.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11403216.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11853878.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5774375.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7692093.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,8263752.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8263752.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7772914.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,3529290.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,3529290.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9285265.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6025124.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5780930.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5531953.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,4164393.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6277410.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9843517.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,8812045.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,7288444.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3101923.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,10881457.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5513861.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9948002.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5264304.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10960995.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9592575.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7898576.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5806800.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11671429.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5621333.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5621333.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5392897.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,3236705.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5282049.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11810124.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6023859.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,3433668.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,2849140.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,7503885.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3629330.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5471289.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8121328.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9783760.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9528430.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5529552.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8882847.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9773869.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6707942.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5023948.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5113053.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5817957.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11853878.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,4743508.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,11810124.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11303322.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11241912.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6043538.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,8824737.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9349757.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,11519134.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7289338.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5004909.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,6278670.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5898983.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,7703955.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,8552719.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,12164634.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5193077.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5617259.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,8880123.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9474756.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,10068919.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7353970.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,12316447.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5823557.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10491554.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9785454.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8636333.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,7136958.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,1995732.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,6069674.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8081239.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5308663.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,3745559.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,8356054.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9117416.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,6356400.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9117416.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,5900235.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9474756.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,7517261.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,7517261.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,5653795.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8424002.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,8635938.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,10464666.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5024292.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,4659255.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,8263746.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,5877292.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,10657406.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,3428468.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,7091432.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9845909.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,9221528.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,6106046.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
,6368230.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,7115291.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9907505.0,,kepler_cumulative,false_positive,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,0
,9027909.0,,kepler_cumulative,confirmed,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,2
,9230021.0,,kepler_cumulative,candidate,4.6211026,2.8,2730.0,7.91263,8.79039,1.08,5660.0,4.37257,1,1,1,1,1,1,1,1,1
